STOP_FRISK_DATE,STOP_FRISK_DATE_DAYNO,STOP_FRISK_TIME,STOP_FRISK_TIME_DAYMIN,MONTH2,DAY2,ISSUING_OFFICER_RANK,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,SUSPECTED_CRIME_DESCRIPTION_EDITED,STOP_DURATION_MINUTES,SUSPECT_ARREST_OFFENSE,SUSPECT_ARREST_OFFENSE_EDITED,OFFICER_IN_UNIFORM_FLAG,WEAPON_FOUND_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_OTHER_DESCRIPTION,STOP_LOCATION_BORO_NAME
18-12-2019,352,20:42:00,1242,December,Wednesday,POM,1,BURGLARY,BURGLARY,10,(null),NONE,N,N,CONFUSED,29,WHITE HISPANIC,5.11,200,"BLACK PANTS, DARK BLUE JACKET, PONYTAIL STYLE HAIRCUT",QUEENS
18-12-2019,352,20:44:00,1244,December,Wednesday,POM,1,BURGLARY,BURGLARY,5,BURGLARY,BURGLARY,N,Y,NERVOUS,53,WHITE HISPANIC,5.7,160,"BLACK JACKET, BLACK PANTS WITH HI VIS STRIPES, BLACK HAT",QUEENS
04-12-2019,338,15:15:00,915,December,Wednesday,POM,1,CPW,CPW,30,CPW,CPW,N,Y,"COOL, CALM, COLLECTIVE",54,WHITE,5.5,190,BRUISES ON FACE,QUEENS
11-12-2019,345,15:11:00,911,December,Wednesday,POF,1,BURGLARY,BURGLARY,5,(null),NONE,Y,N,CALM,20,WHITE HISPANIC,6.1,150,BLACK SWEAT SHIRT,QUEENS
25-12-2019,359,10:32:00,632,December,Wednesday,POM,1,CPW,CPW,8,(null),NONE,Y,N,COOPERATIVE,26,ASIAN / PACIFIC ISLANDER,5.8,160,SANSKRIT TATTOO ON LEFT-SIDE NECK,QUEENS
04-12-2019,338,02:33:00,153,December,Wednesday,POM,3,CPW,CPW,18,CRIMINAL POSSESSION OF CONTROLLE,OTHER,N,N,IRRATE,30,BLACK,5.1,200,(null),QUEENS
18-12-2019,352,01:49:00,109,December,Wednesday,POM,1,CPW,CPW,5,(null),NONE,Y,N,"CALM, COOPERATIVE",18,WHITE,5.9,150,(null),STATEN ISLAND
25-12-2019,359,13:30:00,810,December,Wednesday,POM,1,OTHER,OTHER,10,OTHER,OTHER,Y,N,NEVEVOUS,23,BLACK,5.8,150,(null),MANHATTAN
05-12-2019,339,20:16:00,1216,December,Thursday,POM,2,BURGLARY,BURGLARY,5,(null),NONE,N,N,CALM,22,WHITE HISPANIC,5.8,180,"ORANGE BEANIE, BLACK COAT, DARK BEARD, BLACK EYE GLASSES, WHITE SNEAKERS",MANHATTAN
12-12-2019,346,01:32:00,92,December,Thursday,POM,1,ROBBERY,ROBBERY,25,(null),NONE,Y,N,NORMAL,23,WHITE HISPANIC,5.4,140,BACKPACK,MANHATTAN
12-12-2019,346,01:32:00,92,December,Thursday,POM,1,ROBBERY,ROBBERY,25,(null),NONE,Y,N,NORMAL,27,WHITE HISPANIC,5.4,140,BACKPACK,MANHATTAN
12-12-2019,346,22:20:00,1340,December,Thursday,POM,3,GRAND LARCENY,GRAND LARCENY,27,(null),NONE,N,N,"NERVOUS, SHAKING",19,BLACK,6.1,200,(null),MANHATTAN
05-12-2019,339,15:30:00,930,December,Thursday,LT,1,BURGLARY,BURGLARY,5,(null),NONE,Y,N,"ANNOYED, ARGUMENTATIVE",17,WHITE HISPANIC,5.1,150,TATTOO ON RIGHT HAND,MANHATTAN
19-12-2019,353,12:28:00,748,December,Thursday,POM,1,PETIT LARCENY,PETIT LARCENY,15,PETIT LARCENY,PETIT LARCENY,N,N,CALM/APOLOGETIC,30,BLACK,5.1,175,"TAN JACKET, GREY HOODIE, GOATEE",MANHATTAN
12-12-2019,346,20:04:00,1204,December,Thursday,POF,1,CPW,CPW,10,(null),NONE,Y,N,NERVOUS,15,BLACK,5.7,120,N/A,MANHATTAN
05-12-2019,339,17:46:00,1066,December,Thursday,POM,6,CPW,CPW,10,CPW,CPW,N,N,CALM,19,BLACK,5.1,200,PANTS WITH REFLECTIVE STRIPE,MANHATTAN
26-12-2019,360,21:15:00,1275,December,Thursday,POF,1,CPW,CPW,5,(null),NONE,N,N,"SWEATING, SHAKING, AND NERVOUS",18,BLACK,5.5,150,(null),MANHATTAN
26-12-2019,360,21:53:00,1313,December,Thursday,POM,0,ASSAULT,ASSAULT,16,(null),NONE,N,N,CALM,16,BLACK,5.8,150,NAVY BLUE JACKET,MANHATTAN
26-12-2019,360,18:45:00,1125,December,Thursday,POM,1,CPW,CPW,19,(null),NONE,Y,Y,LOUD; UPSET; COMPLIANT,24,BLACK,6,240,RED SHIRT GRAY SWEATPANTS SHORT BEARD,MANHATTAN
26-12-2019,360,18:45:00,1125,December,Thursday,POM,1,CPW,CPW,19,(null),NONE,Y,N,CALM; COMPLIANT.,21,BLACK,5.8,140,"WHITE BUBBLE JACKET, BLACK JEANS, BLACK SHOES, MULTI-COLOR IRON MAIDEN T-SHIRT,",MANHATTAN
05-12-2019,339,15:23:00,923,December,Thursday,POM,0,ASSAULT,ASSAULT,20,(null),NONE,Y,N,UPSET,19,BLACK,6,160,(null),MANHATTAN
05-12-2019,339,15:22:00,922,December,Thursday,DTS,1,ASSAULT,ASSAULT,19,ASSAULT,ASSAULT,N,N,"NERVOUS, COMBATIVE",19,BLACK,6.4,180,N/A,MANHATTAN
12-12-2019,346,02:30:00,150,December,Thursday,DTS,1,CPW,CPW,1,(null),NONE,Y,N,TALKATIVE,38,BLACK,5.6,170,(null),MANHATTAN
05-12-2019,339,21:30:00,1290,December,Thursday,POM,1,ASSAULT,ASSAULT,5,(null),NONE,Y,N,NERVOUS,16,WHITE HISPANIC,5.7,150,(null),MANHATTAN
19-12-2019,353,10:44:00,644,December,Thursday,POF,0,CPW,CPW,4,CPW,CPW,Y,Y,ANGRY,18,BLACK,5.8,165,(null),BRONX
05-12-2019,339,03:03:00,183,December,Thursday,POM,3,ASSAULT,ASSAULT,15,ASSAULT,ASSAULT,Y,N,INTOXICATED,18,WHITE HISPANIC,5.7,150,(null),BRONX
05-12-2019,339,22:26:00,1346,December,Thursday,POM,5,ASSAULT,ASSAULT,13,(null),NONE,N,Y,CALM,21,BLACK,5.6,180,(null),BRONX
05-12-2019,339,22:26:00,1346,December,Thursday,POM,5,ASSAULT,ASSAULT,13,(null),NONE,N,N,CALM,20,BLACK,6.2,190,(null),BRONX
26-12-2019,360,21:36:00,1296,December,Thursday,POM,1,CPW,CPW,1,(null),NONE,N,N,UPSET,20,WHITE HISPANIC,5.8,150,UNK,BRONX
05-12-2019,339,01:50:00,110,December,Thursday,POM,2,PETIT LARCENY,PETIT LARCENY,15,PETIT LARCENY,PETIT LARCENY,Y,N,COOPERATIVE,36,BLACK,6,165,N/A,BRONX
19-12-2019,353,17:47:00,1067,December,Thursday,POM,1,ROBBERY,ROBBERY,7,(null),NONE,Y,N,CONFUSED,23,BLACK,5.8,160,(null),BRONX
12-12-2019,346,18:44:00,1124,December,Thursday,POM,2,CPW,CPW,3,CPW,CPW,N,Y,NERVEOUS,18,BLACK HISPANIC,5.3,130,(null),BRONX
19-12-2019,353,22:32:00,1352,December,Thursday,POM,0,CPW,CPW,4,(null),NONE,Y,N,NORMAL,33,BLACK,5.9,180,BLACK ADIDAS SWEATER WITH WHITE STRIPES AND BLACK SWEATPANTS AND SNEAKERS,BROOKLYN
26-12-2019,360,16:32:00,992,December,Thursday,POM,1,ROBBERY,ROBBERY,2,ROBBERY,ROBBERY,N,N,UPSET,16,BLACK,6.3,215,(null),BROOKLYN
12-12-2019,346,11:30:00,690,December,Thursday,POF,1,BURGLARY,BURGLARY,30,(null),NONE,Y,N,NERVOUS,18,BLACK,5.11,150,(null),BROOKLYN
12-12-2019,346,11:30:00,690,December,Thursday,POF,1,BURGLARY,BURGLARY,30,(null),NONE,Y,N,NERVOUS,19,BLACK,5.11,140,(null),BROOKLYN
12-12-2019,346,11:30:00,690,December,Thursday,POM,2,BURGLARY,BURGLARY,5,(null),NONE,Y,N,CALM,19,BLACK,6.2,195,(null),BROOKLYN
12-12-2019,346,11:30:00,690,December,Thursday,POM,2,BURGLARY,BURGLARY,5,(null),NONE,Y,N,CALM,19,BLACK,5.6,220,(null),BROOKLYN
26-12-2019,360,00:53:00,53,December,Thursday,POM,1,CPW,CPW,5,(null),NONE,Y,N,NERVOUS / VERBALLY COMBATIVE,25,BLACK,5.11,250,(null),BROOKLYN
05-12-2019,339,16:46:00,1006,December,Thursday,POF,10,CPW,CPW,5,(null),NONE,Y,N,UPSET,27,BLACK,5.8,190,UNKNOWN,BROOKLYN
05-12-2019,339,03:37:00,217,December,Thursday,POM,5,OTHER,OTHER,10,OTHER,OTHER,Y,N,AGITATED,28,BLACK,6.2,215,(null),QUEENS
05-12-2019,339,12:05:00,725,December,Thursday,LT,1,CPW,CPW,2,(null),NONE,Y,N,NERVOUS/AGITATED,29,BLACK,6.1,180,(null),QUEENS
05-12-2019,339,12:09:00,729,December,Thursday,LT,1,CPW,CPW,1,CPW,CPW,Y,N,DEFENSIVE,30,BLACK,6,175,(null),QUEENS
26-12-2019,360,12:11:00,731,December,Thursday,POM,1,CPW,CPW,10,MENACING,MENACING,Y,N,CALM,63,BLACK,5.9,170,(null),QUEENS
05-12-2019,339,19:05:00,1145,December,Thursday,POF,1,ROBBERY,ROBBERY,5,ROBBERY,ROBBERY,Y,N,CALM,33,BLACK,6.3,190,"BLACK DU-RAG, GOLD TEETH, BEIGE HOODIE",QUEENS
05-12-2019,339,23:50:00,1430,December,Thursday,POM,1,CPW,CPW,10,(null),NONE,Y,Y,CALM,29,BLACK,6.3,185,(null),QUEENS
05-12-2019,339,12:45:00,765,December,Thursday,POM,1,GRAND LARCENY,GRAND LARCENY,12,CRIMINAL POSSESSION OF CONTROLLE,OTHER,N,N,CALM,40,BLACK,5.11,180,(null),STATEN ISLAND
26-12-2019,360,11:39:00,699,December,Thursday,LT,1,PETIT LARCENY,PETIT LARCENY,5,(null),NONE,Y,N,UPSET,20,BLACK,5.11,130,(null),STATEN ISLAND
13-12-2019,347,10:02:00,602,December,Friday,POM,1,CPW,CPW,10,(null),NONE,Y,N,COOPERATIVE,31,BLACK,6.2,210,NA,MANHATTAN
27-12-2019,361,20:52:00,1252,December,Friday,POM,10,CRIMINAL TRESPASS,CRIMINAL TRESPASS,10,CRIMINAL TRESPASS,CRIMINAL TRESPASS,N,N,NERVOUS,44,WHITE HISPANIC,5.8,145,(null),MANHATTAN
06-12-2019,340,05:20:00,320,December,Friday,POM,1,PETIT LARCENY,PETIT LARCENY,9,PETIT LARCENY,PETIT LARCENY,Y,N,CALM,54,BLACK,5.9,190,(null),MANHATTAN
06-12-2019,340,16:31:00,991,December,Friday,POM,1,ASSAULT,ASSAULT,30,(null),NONE,N,N,CALM,14,WHITE HISPANIC,5.4,130,(null),MANHATTAN
06-12-2019,340,16:31:00,991,December,Friday,POM,1,ASSAULT,ASSAULT,30,(null),NONE,N,N,CALM,12,BLACK,5.3,120,(null),MANHATTAN
06-12-2019,340,16:41:00,1001,December,Friday,POM,1,ASSAULT,ASSAULT,30,(null),NONE,N,Y,CALM,13,BLACK,5.2,150,(null),MANHATTAN
13-12-2019,347,22:00:00,1320,December,Friday,POM,2,ASSAULT,ASSAULT,7,(null),NONE,N,N,CALM,23,BLACK,6.4,150,SCAR UNDER RIGHT EYE,MANHATTAN
13-12-2019,347,23:35:00,1415,December,Friday,POM,1,ASSAULT,ASSAULT,10,(null),NONE,N,N,CALM,23,BLACK,6.4,150,SCAR UNDER RIGHT EYE,MANHATTAN
27-12-2019,361,22:17:00,1337,December,Friday,POM,20,OTHER,OTHER,10,(null),NONE,Y,N,CALM,33,BLACK,5.11,170,"BLACK DUFFEL BAG W/ NIKE SYMBOL, BEARD",MANHATTAN
27-12-2019,361,00:33:00,33,December,Friday,POM,1,CPW,CPW,8,(null),NONE,N,N,#N/A,25,(null),5.1,225,(null),MANHATTAN
13-12-2019,347,22:44:00,1364,December,Friday,POM,1,CPW,CPW,2,(null),NONE,N,N,UPSET,35,WHITE HISPANIC,5.9,220,N/A,BRONX
06-12-2019,340,00:23:00,23,December,Friday,POM,2,CPW,CPW,2,(null),NONE,Y,N,APPARENTLY NORMAL,25,WHITE HISPANIC,5.1,170,BLUE COAT,BRONX
27-12-2019,361,13:39:00,819,December,Friday,POM,1,CPW,CPW,1,CPW,CPW,N,Y,UPSET,14,BLACK,5.5,140,(null),BRONX
06-12-2019,340,23:04:00,1384,December,Friday,POM,1,CPW,CPW,2,(null),NONE,N,N,NERVOUS,21,WHITE HISPANIC,5.11,180,BEARD,BRONX
27-12-2019,361,22:09:00,1329,December,Friday,POM,4,CPW,CPW,2,(null),NONE,N,Y,NERVOUS,17,WHITE HISPANIC,5.1,160,(null),BRONX
06-12-2019,340,15:46:00,946,December,Friday,POM,2,ROBBERY,ROBBERY,5,(null),NONE,N,N,UNDERSTANDING AND RESPECTFUL,19,BLACK,5.7,145,(null),BROOKLYN
06-12-2019,340,21:55:00,1315,December,Friday,POM,1,CPW,CPW,2,CPW,CPW,N,Y,IRRATE,16,BLACK,5.6,140,(null),BROOKLYN
06-12-2019,340,00:46:00,46,December,Friday,POM,1,BURGLARY,BURGLARY,5,BURGLARY,BURGLARY,Y,N,COMPLIANT,24,BLACK,6,150,N/A,BROOKLYN
20-12-2019,354,22:14:00,1334,December,Friday,SGT,1,CPW,CPW,1,(null),NONE,Y,N,CALM,30,BLACK,6.2,225,UNKNOWN,BROOKLYN
06-12-2019,340,21:35:00,1295,December,Friday,POM,1,CPW,CPW,1,(null),NONE,N,N,IN A HURRY,30,BLACK,6.2,180,UNK,BROOKLYN
13-12-2019,347,16:12:00,972,December,Friday,POF,1,BURGLARY,BURGLARY,15,(null),NONE,Y,Y,NORMAL,23,BLACK,5.1,150,"BLACK JACKET, BLACK SNEAKERS, BLACK PANTS, GREY HOODIE",BROOKLYN
13-12-2019,347,16:15:00,975,December,Friday,POF,1,BURGLARY,BURGLARY,25,CRIMINAL TRESPASS,CRIMINAL TRESPASS,Y,N,"NERVOUS, UPSET",21,BLACK,5.5,120,"BLACK OVERCOAT, BLACK BOOTS, BLACK LEGGINGS, LONG BRAIDS",BROOKLYN
13-12-2019,347,16:15:00,975,December,Friday,POF,1,BURGLARY,BURGLARY,30,(null),NONE,Y,N,NORMAL,25,BLACK,6.1,150,"BLACK JEANS, BLACK SNEAKERS, BLACK BUBBLE JACKET, BLACK HOODIE",BROOKLYN
13-12-2019,347,01:46:00,106,December,Friday,POM,1,PETIT LARCENY,PETIT LARCENY,5,ROBBERY,ROBBERY,Y,Y,AGGITATED,40,BLACK,5.9,160,"BLACK HOODY, BLUE PANTS",BROOKLYN
13-12-2019,347,16:40:00,1000,December,Friday,POM,1,ASSAULT,ASSAULT,3,(null),NONE,Y,N,UNCOOPERATIVE,40,BLACK,5.9,160,SCARS ON FACE,BROOKLYN
27-12-2019,361,14:36:00,876,December,Friday,POM,1,CPW,CPW,5,(null),NONE,Y,N,ANGRY AND AGGRAVATED,20,WHITE HISPANIC,5.1,165,BLUE BANDANA ON HEAD,BROOKLYN
20-12-2019,354,02:53:00,173,December,Friday,POM,1,MENACING,MENACING,3,MENACING,MENACING,Y,Y,INTOXICATED,44,WHITE HISPANIC,5.5,200,TATTOOS,BROOKLYN
20-12-2019,354,02:53:00,173,December,Friday,POM,1,MENACING,MENACING,3,MENACING,MENACING,Y,N,INTOXICATED,27,WHITE HISPANIC,5.7,180,TATTOOS,BROOKLYN
27-12-2019,361,21:45:00,1305,December,Friday,POM,2,CPW,CPW,8,(null),NONE,N,N,NERVOUS AND SMELL LIKE ALCOHOL.,25,BLACK,5.6,150,NONE,BROOKLYN
06-12-2019,340,21:05:00,1265,December,Friday,POM,1,CPW,CPW,15,(null),NONE,N,N,APPARENTLY NORMAL,18,BLACK,5.6,140,UNKNOWN,BROOKLYN
06-12-2019,340,21:05:00,1265,December,Friday,POM,1,CPW,CPW,15,(null),NONE,N,N,APPARENTLY NORMAL,17,BLACK,5.7,165,UNKNOWN,BROOKLYN
06-12-2019,340,21:05:00,1265,December,Friday,POM,1,CPW,CPW,15,(null),NONE,N,N,APPARENTLY NORMAL,15,BLACK,5.6,165,UNKNOWN,BROOKLYN
06-12-2019,340,21:05:00,1265,December,Friday,POM,1,CPW,CPW,15,(null),NONE,N,N,APPARENTLY NORMAL,18,BLACK,5.9,150,UNKNOWN,BROOKLYN
06-12-2019,340,21:05:00,1265,December,Friday,POM,1,CPW,CPW,15,CPW,CPW,N,Y,APPAREENTLY NORMAL,19,BLACK,5.7,140,UNKNOWN,BROOKLYN
27-12-2019,361,14:05:00,845,December,Friday,POM,0,BURGLARY,BURGLARY,5,(null),NONE,Y,N,"CALM, COOPERATIVE",32,WHITE HISPANIC,5.7,165,(null),BROOKLYN
27-12-2019,361,14:05:00,845,December,Friday,POM,0,BURGLARY,BURGLARY,5,(null),NONE,Y,N,"CALM, COOPERATIVE",30,WHITE HISPANIC,5.7,210,NECK TATTOO,BROOKLYN
27-12-2019,361,22:48:00,1368,December,Friday,POM,1,CPW,CPW,2,(null),NONE,N,N,ANGRY,20,WHITE HISPANIC,5.9,165,NA,QUEENS
06-12-2019,340,13:23:00,803,December,Friday,SGT,1,PETIT LARCENY,PETIT LARCENY,2,PETIT LARCENY,PETIT LARCENY,N,N,NERVOUS,22,BLACK,6.3,180,"RED PANTS, RED HOODIE, BLACK BUBBLE JACKET",QUEENS
06-12-2019,340,00:15:00,15,December,Friday,POM,3,GRAND LARCENY AUTO,GRAND LARCENY AUTO,2,OTHER,OTHER,Y,N,NORMAL,32,WHITE,5.6,140,"BLACK JACKET, BLACK SWEAT PANTS",QUEENS
13-12-2019,347,01:48:00,108,December,Friday,POM,1,ASSAULT,ASSAULT,16,ASSAULT,ASSAULT,N,N,"POLITE, COOPERATIVE",42,WHITE HISPANIC,5.1,165,(null),QUEENS
27-12-2019,361,00:17:00,17,December,Friday,POM,1,CPW,CPW,5,(null),NONE,N,N,CALM,36,WHITE HISPANIC,5.4,150,(null),QUEENS
06-12-2019,340,22:56:00,1376,December,Friday,POM,0,ASSAULT,ASSAULT,2,(null),NONE,Y,N,CALM,28,BLACK,5.7,180,(null),QUEENS
27-12-2019,361,21:25:00,1285,December,Friday,POF,1,ROBBERY,ROBBERY,5,(null),NONE,Y,N,COOPERATIVE,36,BLACK,6.4,200,BEARD / BLUE JEANS / BLACK COAT / BLACK HAT,QUEENS
28-12-2019,362,01:43:00,103,December,Saturday,POM,1,ROBBERY,ROBBERY,3,(null),NONE,N,N,NERVOUS BUT COMPLIANT,23,WHITE,5.9,150,WAKE FORREST HOODED SWEATSHIRT,MANHATTAN
21-12-2019,355,19:00:00,1140,December,Saturday,POM,1,ROBBERY,ROBBERY,5,ROBBERY,ROBBERY,Y,Y,DEFEATED,15,BLACK,5.1,140,(null),MANHATTAN
21-12-2019,355,19:00:00,1140,December,Saturday,POM,1,ROBBERY,ROBBERY,5,ROBBERY,ROBBERY,Y,N,SCARED NERVOUS RUNNING,14,BLACK,5.5,110,PURPLE SWEAT SUIT,MANHATTAN
14-12-2019,348,16:08:00,968,December,Saturday,POM,2,BURGLARY,BURGLARY,6,BURGLARY,BURGLARY,Y,N,NORMAL,56,BLACK,5.1,200,"OLIVE GREEN JACKET, BLACK HAT, BLACK SWEAT PANTS",MANHATTAN
28-12-2019,362,02:06:00,126,December,Saturday,POM,1,ROBBERY,ROBBERY,5,(null),NONE,N,N,UPSET,39,BLACK,5.7,140,"BLACK COAT, BLACK PANTS, RED BOX (IN HAND), BLACK SHOES",MANHATTAN
07-12-2019,341,22:05:00,1325,December,Saturday,POM,1,ROBBERY,ROBBERY,5,GRAND LARCENY,GRAND LARCENY,N,N,CALM,18,BLACK,5.8,165,(null),MANHATTAN
21-12-2019,355,02:04:00,124,December,Saturday,POM,1,CPW,CPW,3,(null),NONE,Y,N,#N/A,20,WHITE,6.1,120,(null),MANHATTAN
21-12-2019,355,14:11:00,851,December,Saturday,POM,1,MENACING,MENACING,15,MENACING,MENACING,N,Y,IRATE,32,BLACK,5.11,160,CAMOFLAUGE JACKET,MANHATTAN
21-12-2019,355,21:16:00,1276,December,Saturday,POM,1,ROBBERY,ROBBERY,3,(null),NONE,Y,N,CONFUSED,64,BLACK HISPANIC,5.7,160,FACIAL HAIR,MANHATTAN
07-12-2019,341,22:55:00,1375,December,Saturday,POM,15,ROBBERY,ROBBERY,3,(null),NONE,Y,N,BELLIGERENT,37,BLACK HISPANIC,5.11,210,FACIAL HAIR,MANHATTAN
14-12-2019,348,22:45:00,1365,December,Saturday,POM,1,CPW,CPW,17,CPW,CPW,N,Y,CALM,14,BLACK,5.3,190,(null),MANHATTAN
14-12-2019,348,12:52:00,772,December,Saturday,POM,1,CPW,CPW,17,ROBBERY,ROBBERY,N,N,NERVOUS,13,BLACK,5.5,130,N/A,MANHATTAN
21-12-2019,355,20:58:00,1258,December,Saturday,CPT,2,ROBBERY,ROBBERY,19,CRIMINAL POSSESSION OF CONTROLLE,OTHER,N,N,CONTENTIOUS,30,BLACK,6.5,230,BLACK JACKET RED HOODIE,MANHATTAN
21-12-2019,355,22:00:00,1320,December,Saturday,POM,1,CPW,CPW,8,(null),NONE,Y,N,CALM,22,BLACK,6,200,UNKNOWN,MANHATTAN
21-12-2019,355,22:00:00,1320,December,Saturday,POM,1,CPW,CPW,8,(null),NONE,Y,N,COMBATIVE,28,BLACK,6,200,UNK,MANHATTAN
28-12-2019,362,01:12:00,72,December,Saturday,POM,1,ROBBERY,ROBBERY,10,(null),NONE,N,N,CALM,30,BLACK,5.5,130,(null),MANHATTAN
14-12-2019,348,22:10:00,1330,December,Saturday,POM,3,CPW,CPW,14,CPW,CPW,Y,Y,APPARENTLY NORMAL,26,WHITE HISPANIC,6.2,200,(null),BRONX
21-12-2019,355,09:49:00,589,December,Saturday,POF,1,PETIT LARCENY,PETIT LARCENY,6,PETIT LARCENY,PETIT LARCENY,Y,N,ACTING SURPRISED,50,WHITE HISPANIC,6,200,N/A,BRONX
28-12-2019,362,16:51:00,1011,December,Saturday,POM,1,CPW,CPW,10,CPW,CPW,N,Y,CALM,22,WHITE HISPANIC,5.5,140,BLUE & BLACK JACKET,BRONX
28-12-2019,362,16:51:00,1011,December,Saturday,POM,1,CPW,CPW,10,CPW,CPW,N,N,CALM,26,WHITE HISPANIC,5.6,150,(null),BRONX
28-12-2019,362,16:51:00,1011,December,Saturday,POM,1,CPW,CPW,10,CPW,CPW,N,N,#N/A,22,BLACK,6,180,(null),BRONX
28-12-2019,362,16:51:00,1011,December,Saturday,POM,1,CPW,CPW,10,(null),NONE,N,N,CALM,31,WHITE HISPANIC,5.6,150,(null),BRONX
14-12-2019,348,16:41:00,1001,December,Saturday,POF,1,ROBBERY,ROBBERY,7,(null),NONE,Y,N,CALM,21,BLACK HISPANIC,5.9,180,(null),BRONX
14-12-2019,348,22:35:00,1355,December,Saturday,POM,1,CPW,CPW,5,(null),NONE,N,N,NON-COMPLIANT,31,BLACK,5.1,180,(null),BRONX
07-12-2019,341,18:33:00,1113,December,Saturday,POM,0,ROBBERY,ROBBERY,6,(null),NONE,Y,N,UPSET,18,BLACK,5.1,200,(null),BRONX
07-12-2019,341,19:00:00,1140,December,Saturday,POM,5,ROBBERY,ROBBERY,10,(null),NONE,Y,N,"UNCOOPERATIVE, VERBALLY AGGRESSIVE",24,BLACK,5.11,183,N/A,BRONX
14-12-2019,348,14:05:00,845,December,Saturday,POM,1,CPW,CPW,5,(null),NONE,Y,N,CONFUSED,37,BLACK,6.1,170,BLACK JACKET OVER WHITE HOODIE AND BLUE JEANS,BRONX
14-12-2019,348,12:52:00,772,December,Saturday,POM,1,ROBBERY,ROBBERY,3,ROBBERY,ROBBERY,Y,Y,ANGRY,16,BLACK,5.1,155,"BLACK JACKET,BLACK SWEATPANTS,BLACK SWEATERTS, BLACK SNEAKERS HAD A CUTTING INST",BRONX
14-12-2019,348,12:52:00,772,December,Saturday,POM,1,ROBBERY,ROBBERY,3,ROBBERY,ROBBERY,Y,Y,QUIET,14,BLACK,5.8,150,"BLACK JACKET, BLACK JEANS ,BLACK SNEAKERS, & .22 CALLIBAR BULLET FRONT LEFTSIDE",BRONX
14-12-2019,348,12:52:00,772,December,Saturday,POM,1,ROBBERY,ROBBERY,3,ROBBERY,ROBBERY,Y,N,ANGRY,13,WHITE HISPANIC,5.5,140,BLACK HOODIE AND BLACK SWEATPANTS WITH BLACK AND WHITE SNEAKERS,BRONX
14-12-2019,348,12:52:00,772,December,Saturday,POM,1,ROBBERY,ROBBERY,3,ROBBERY,ROBBERY,Y,N,ANGRY,15,WHITE HISPANIC,5.3,135,"WEARING BLACK HOODIE, GRAY SWEATS,AND MULTICOLOR SNEAKERS",BRONX
28-12-2019,362,01:59:00,119,December,Saturday,POM,1,CPW,CPW,12,(null),NONE,N,N,CALM,25,BLACK,6,160,RED HAT,BRONX
28-12-2019,362,04:18:00,258,December,Saturday,POM,1,CPW,CPW,3,(null),NONE,Y,N,ANNOYED,23,WHITE HISPANIC,6,160,(null),BRONX
28-12-2019,362,18:11:00,1091,December,Saturday,POF,1,MENACING,MENACING,1,(null),NONE,Y,N,ANGRY,24,BLACK,5.1,205,(null),BRONX
07-12-2019,341,14:42:00,882,December,Saturday,POM,5,ROBBERY,ROBBERY,2,(null),NONE,Y,N,CALM,30,BLACK,5.9,180,(null),BRONX
07-12-2019,341,21:56:00,1316,December,Saturday,POM,2,CPW,CPW,3,(null),NONE,N,N,JOKING LAGHTER,18,(null),6.2,210,(null),BRONX
28-12-2019,362,01:34:00,94,December,Saturday,POM,1,CPW,CPW,2,(null),NONE,N,Y,NERVOUS,18,BLACK,5.1,170,(null),BRONX
28-12-2019,362,02:01:00,121,December,Saturday,POM,1,ASSAULT,ASSAULT,13,CPW,CPW,N,Y,NERVOUS,20,WHITE HISPANIC,5.9,210,(null),BROOKLYN
14-12-2019,348,14:59:00,899,December,Saturday,POM,2,PETIT LARCENY,PETIT LARCENY,5,ROBBERY,ROBBERY,Y,N,NERVOUS,35,WHITE,6,180,"WHITE SWEATER, BROWN BOOKBAG, BUMP ON FOREHEAD",BROOKLYN
21-12-2019,355,00:56:00,56,December,Saturday,POM,1,PETIT LARCENY,PETIT LARCENY,9,PETIT LARCENY,PETIT LARCENY,Y,N,COOL AND COLLECTIVE,41,BLACK,5.6,150,(null),BROOKLYN
28-12-2019,362,01:43:00,103,December,Saturday,POM,1,ASSAULT,ASSAULT,50,CRIMINAL TRESPASS,CRIMINAL TRESPASS,Y,Y,ANGRY,40,BLACK,5.11,180,FACE TATTOOS,BROOKLYN
07-12-2019,341,16:50:00,1010,December,Saturday,POM,2,CPW,CPW,12,CPW,CPW,Y,Y,CALM,24,WHITE HISPANIC,5.2,150,TATTOO ON NECK,BROOKLYN
07-12-2019,341,15:00:00,900,December,Saturday,POF,1,OTHER,OTHER,2,CPW,CPW,N,Y,CALM,17,BLACK,5.6,140,"RIGHT HAND DOLLAR BILL IN CIRCLE, LEFT ARM ROSE BRANCH",BROOKLYN
07-12-2019,341,00:22:00,22,December,Saturday,POF,1,ROBBERY,ROBBERY,15,ROBBERY,ROBBERY,Y,N,CALM,32,WHITE HISPANIC,5.5,230,"BLACK JACKET, RED HOODIE, GRAY SWEAT PANTS, GRAY SHOES",BROOKLYN
28-12-2019,362,22:51:00,1371,December,Saturday,POM,1,ROBBERY,ROBBERY,5,(null),NONE,Y,N,INTOXICATED,46,BLACK HISPANIC,5.6,225,(null),BROOKLYN
